,RW,HL1,HL2,HL3
5972,6.903712392052163,-12.984424489682278,18.323472287679564,-13.968496380850478
5973,7.811289349769526,-13.263157718284285,19.151091425401,-15.704461728560382
5974,8.6518754038197,-13.811840023969136,20.30013614038743,-16.551847085848422
5975,9.611516518794446,-14.51424944827744,20.27876480152835,-16.72328520314369
5976,9.861822055845728,-15.48494061494802,19.82583132463796,-17.790161301326698
5977,9.888110775099419,-16.235315050551833,19.709062823829257,-17.395722839952324
5978,9.840186134143998,-17.375931797061416,18.874257001575526,-17.507734601621436
5979,9.594008100438934,-18.02793146021576,18.683852322825548,-18.17014649330595
5980,9.486615172315178,-18.797454577783135,18.79610727186391,-17.494603148555665
5981,9.42052417062507,-19.03845209472633,18.416285881728488,-16.617201151745334
5982,9.685725965056681,-19.2151635539005,17.638875032055026,-15.789880287638121
5983,9.792480356470598,-19.682925153904165,17.28951502883483,-14.959349509538583
5984,9.858603914670962,-20.25286831842727,16.415685702523188,-14.159644173724741
5985,10.238997958406724,-20.701420723837078,15.468329938205745,-13.601596010690363
5986,10.233907899057685,-20.73764843605285,14.556033639233192,-13.456000326882169
5987,10.274674445756803,-20.6986569945266,13.6589146000797,-15.106936190807112
5988,9.949470888192447,-20.745018349678947,12.796255981020701,-16.235018145796143
5989,9.590941986336475,-21.098370522707754,11.93700935290147,-16.560306037914998
5990,9.23473405123519,-21.419261032517493,11.104045324693347,-16.40712261637829
5991,9.022971059869748,-21.665583347766454,10.282134741926722,-20.02196194289587
5992,8.733455414369788,-22.04152865891275,9.910230856551667,-18.72121810084544
5993,8.78480018510535,-21.656833555222633,9.079466834505793,-15.972652131778462
5994,8.515793927076475,-21.429007754396345,8.714552098382441,-14.58291886816519
5995,8.209983497297051,-21.152571450514866,8.360044702673049,-11.17956082907348
5996,7.762546211870191,-21.590602990144763,7.206543706790354,-9.173627770406059
5997,7.345975553690998,-22.279203573253994,6.066331019680086,-7.979614803228232
5998,6.910063488542638,-23.108214349347787,4.939382276584142,-7.305304417384281
5999,-6.5399433329683845,-23.441344593285674,-5.408257898151135,-6.665969223781776
6000,-7.216466161966615,-23.5777156499971,-6.0246970571121805,5.866326450141434
6001,-7.8164136925789,-23.665652349319863,-6.598155251927325,6.633822810429608
6002,-8.130082187455557,-23.915424437015208,-6.9455631448809845,7.451711790308658
6003,-8.345375445227942,-24.346704646334913,-7.154692354652345,8.246692103592066
6004,-8.548992999177477,-25.02537297812904,-7.451122063220253,8.860792348825841
6005,-8.796691616648442,-25.86908166965727,-7.62437260775598,9.531116429221006
6006,-8.922711660245623,-26.537827301456097,-7.696839273504805,10.279240453575362
6007,-9.097646797626462,-27.585678604091044,-7.562267122616395,11.145139530729082
6008,-9.152449367476468,-28.388761177150826,-7.448406719247755,11.772296634069976
6009,-9.101401189438372,-28.318428634568026,-7.271229298894329,12.325137052830637
6010,-9.01535476126666,-28.25372996851086,-7.0446443510842585,12.59643647578144
6011,-8.869378626061499,-27.89404868972045,-6.932840787233685,12.86659890347027
6012,-8.826089690233172,-27.43773727703399,-6.8469337062174915,13.117298948592218
6013,-8.586260167737816,-27.019016835392446,-6.835310049791919,13.177643018419987
6014,-8.30307585259592,-26.73711378245449,-6.699064217802744,13.579218437378888
6015,-8.065914322615575,-26.143559231741932,-6.618045006989795,13.508408609108166
6016,-8.045435875265364,-25.626429692937183,-6.405113499610561,13.460924473190913
6017,-7.920014433436466,-25.10641319337459,-6.1905783033258395,13.284023518116879
6018,-7.854862683919643,-24.591155438163515,-6.035422673167323,13.266945367717002
6019,-7.851566505546307,-24.294771143567175,-5.891728885601457,13.346203284453896
6020,-7.822338401760009,-23.975956141595184,-5.765751852525567,13.467472170501186
6021,-8.067245716997196,-23.80517292865654,-5.512110954813723,13.454662480004183
6022,-8.242721693011946,-23.42463594821429,-5.218168835908041,13.61037150265136
6023,-8.27334647422317,-22.886804179068253,-5.026758520738171,13.809554209171559
6024,-8.37354677059684,-22.31400389363881,5.353612355779551,13.921640314925012
6025,-8.465459189088621,-21.809651292889523,6.848805205065005,14.01051898786352
6026,-8.687583609023005,-21.45620190689064,8.151116396247753,14.025213516105506
6027,-8.821784522062952,-21.214072791880366,9.448186969775545,14.07536979282401
6028,-8.852359545891414,-20.65159057668168,11.301579930601779,14.090947927208665
6029,-8.83775347830242,-20.114301741935225,12.292507071172622,14.248426613849858
6030,-8.951798920905048,-19.56626953917851,11.807923420792687,14.549475011933273
6031,-9.099652575395023,-19.260225685639973,11.026798964702403,15.066044319979998
6032,-9.274790765628163,-18.725462767374413,8.72654882397996,15.60083886450498
6033,-9.343266565432375,-18.192404712336668,5.562225264390731,16.475223358858486
6034,-9.148653732072045,-17.680776343223236,-5.0157503366467235,17.598792217368885
6035,-8.988631209296287,-17.232669417038004,-5.169803510636485,18.37263195226507
6036,-8.700019897468588,-16.752187587828494,-5.187271006561774,19.869138227202537
6037,-8.335912224087116,-16.282104180473972,-5.139377046399938,21.44349312209891
6038,-7.851701296903847,-15.957348590409891,-5.092315039470694,22.696761513327168
6039,-7.4671040036194825,-15.989393541929925,-5.252654246340804,24.082135380964328
6040,-7.488834477185631,-15.821612679373397,-5.512969157358518,24.886179526703188
6041,-7.483869425526406,-15.565589110090418,-5.966213513727503,25.313908954851083
6042,-7.4871540252944415,-15.070272321325925,-6.296875154507963,25.116053783460675
6043,-7.475633016701788,-14.675154717600758,-6.419942316709335,25.05530396616318
6044,-7.449972871188697,-14.222038435235902,-6.37595584424036,25.056400807892217
6045,-7.459206016023487,-13.870312315414102,-6.378739194146138,25.011642301986704
6046,-7.496090473903817,-13.707633703372487,-6.23738078662105,24.979135219843428
6047,-7.441452124708407,-13.733342847819172,-6.140436471968941,24.981464007890178
6048,-7.494536232971222,-14.309214407505129,-5.971409755913072,24.891066956719246
6049,-7.519098069551214,-14.215563147945353,-5.860879536514576,24.35929492266431
6050,-7.477595282927351,-14.190264675075817,-5.612585617816731,23.810847314250516
6051,-7.365190528617705,-14.348331237498794,5.392294487318762,23.263766263628995
6052,-7.339041591716852,-14.23804292712223,5.697725484253115,22.72225095002568
6053,-7.28159096038689,-13.97060693583222,5.970761169668673,22.206583232953793
6054,-7.423188592056438,-13.491184722822593,6.385282296897094,22.037872916903172
6055,-7.6093295197400765,-12.946478075323364,6.833890981486832,21.52660188082472
6056,-7.840930983419005,-12.403664655617034,7.344949769093883,21.024397269146075
6057,-8.05801245155678,-11.860432155940083,7.932154735160229,20.529318472729532
6058,-8.242862827643407,-11.32002778197002,8.517859302911102,20.03064676881377
6059,-8.369696498216722,-10.799435839449112,9.56663662128088,19.551310540470638
6060,-8.4526279522735,-10.510450763791754,10.847380324367302,19.075234168121796
6061,-8.515817690205099,-10.556879211732184,12.303336144840989,18.589018299807275
6062,-8.42523693856663,-10.544593012857598,13.367410040848219,18.105947211783587
6063,-8.315298530701469,-10.807533875584111,13.90182798931718,17.63205444123996
6064,-8.17441922523356,-10.970886154461745,14.255857246299618,17.16775106634136
6065,-7.973219087209194,-10.560157711788785,15.065131078977643,16.69779755229871
6066,-7.768827263349033,-10.174973182144447,14.891022676625608,16.231490145534156
6067,-7.517286309389712,-9.934239257880742,14.419713859657376,15.768250954126536
6068,-7.36109868858988,-9.543436327468795,14.324616823379158,15.510989192821153
6069,-7.22464146919122,-8.937631079268673,14.336005373221012,15.549080511337143
6070,8.70711962026722,-8.404223121945492,14.365982546795658,15.725151550073301
6071,9.118579004258883,-7.891980439817171,14.338488075784156,15.947421915952207
6072,9.375490015309488,8.134039690839966,14.366722066710047,16.329062858410442
6073,9.658997604018262,8.945859432186216,14.424704748024734,16.64659709732576
6074,10.004043585697364,9.622585068425993,14.718526431467266,15.60081556505764
6075,10.90242373318818,10.430651077182679,15.116238430908355,15.139155374782442
6076,12.367927142864582,11.037417602156598,15.47442878018367,14.668873228883456
6077,12.521838975290661,11.695031016687214,16.068131296712217,14.20290105764292
6078,11.686301388911264,12.089931060250862,16.66669358461666,13.732835557295768
6079,11.883617552369762,12.406600598974116,17.02436580902716,13.30357598142492
6080,11.796413723782445,12.775573916994508,17.24006231730956,12.885472761998898
6081,10.583803162674215,12.862269045731543,17.298287093565282,12.58582762058334
6082,9.626513574028632,13.11191053285288,17.689382620290186,12.24489066187373
6083,-8.9484833253654,13.232611442304092,18.83274054843257,11.893181515112493
6084,-9.175923942011334,13.260411299257628,18.97838254204809,11.622545719406139
6085,-9.422148256858094,13.07347985960218,18.67619621840138,11.208363451168657
6086,-9.89592100840781,12.84396727256123,17.884837163676053,10.825103592679621
6087,-10.369534216931253,12.792014913742646,17.6910954855925,10.458082875741649
6088,-10.72728653359011,12.690226347824122,17.654977344228815,10.131469277571984
6089,-11.077132944264765,12.758551770146422,17.596624792341093,9.975729359305234
6090,-11.581511999975193,12.871582935764318,17.532382427752708,10.00666451099143
6091,-12.044527834056659,12.97407104660297,17.47381718116364,10.122994606414801
6092,-12.207789767013141,13.389511290104668,17.34667760999298,10.180489198213593
6093,-12.360651882436052,14.12118550617405,17.415707174103506,10.231311032506483
6094,-12.489587016452429,14.948893310424713,17.513196494888856,10.338443398125214
6095,-12.815151960931384,15.612123348897637,17.690538491201462,10.406903632591881
6096,-13.4355179322587,15.927912994101245,17.893458928554494,10.655327262855225
6097,-13.89026214771828,16.375969007653087,17.945957558745903,10.758979278638948
6098,-14.423843079934679,16.85500640681229,17.986916007739264,10.970024831951461
6099,-15.693475892898615,17.20917411553779,18.14655503937075,11.169951127369837
6100,-17.919860312969035,17.339454006045276,18.239712074514035,11.325335967395356
6101,-19.691354324133552,17.45538023874581,18.359771533650058,11.479431800197892
6102,-22.427741244455465,17.282520799652733,18.4789156800237,11.567842819970512
6103,-25.615319767319903,16.881302762276484,18.671923635868684,11.640494540568287
6104,-26.30070221347815,16.53648413968108,19.191797902206666,11.662458398127798
6105,-26.99853039680098,16.132415396982775,19.738357897340805,11.800965301740197
6106,-26.31995250685253,15.70569274963061,20.08184512814789,12.056496011906987
6107,-24.922275531746802,15.13135084171472,20.313852946801763,12.138052965127189
6108,-23.632244295328256,14.711244989541617,20.602211646447056,11.992477538429874
6109,-22.38426163387328,14.43243635639041,20.847942116037824,11.973407012155196
6110,-21.190802016871295,14.38634993361239,21.329387162662297,12.13337672559991
6111,-20.354714021470958,14.291082286477005,21.837555122905872,11.54889483536865
6112,-18.220273115448467,14.046795262019476,22.55393805786222,11.128975188516398
6113,-15.319563501380005,13.664775734287224,23.040407759283916,10.5430068033425
6114,-13.109495604835823,13.65430891701966,23.663242677727023,10.183188456941231
6115,-11.526082193467744,13.832583009568433,24.263272798422534,9.85079208679322
6116,-9.469407907512515,14.134145796822727,24.75241281852707,9.491153673608041
6117,-8.114437012674221,13.974782165062079,25.16842885516414,9.160622960543952
6118,6.917416505314179,14.133656384969498,25.76020192553714,8.922614339377734
6119,7.448438643441375,14.121221227452724,26.515036116115105,8.656475306024468
6120,8.006113746127783,14.25941339232167,27.037348943436562,8.393948283386651
6121,8.804516486727177,15.285314781864207,27.736374819574774,8.165714043915724
6122,9.686290888822873,15.113402599122788,28.30332367281719,7.929763361597961
6123,11.011963347143723,14.631312280075633,28.3994483341366,7.666438695114079
6124,12.247866031349748,13.954934720110206,28.390052908737854,7.305055573012624
6125,13.56678058916258,15.390607786085376,28.087679751691404,6.932991055337837
6126,14.366351432888615,16.05167490744209,28.219790588325587,6.608468615805149
6127,15.931248870383609,17.810349413503797,27.993253937539567,6.298805207664257
6128,17.5849738076049,18.282029916107195,27.999577137510382,-6.708081280205
6129,18.75716281249779,18.46381466973833,28.354835084316413,-7.761485698860597
6130,19.58326315038609,16.66092496969,29.12656492250929,-8.680629863873314
6131,19.724215062600944,16.014617931325855,29.801761141429687,-8.276741279068867
6132,19.45412053656772,13.473599320678067,31.597096467163222,-7.797286976585945
6133,19.11788088570258,11.567406871207078,32.55998026506129,-7.370523179788977
6134,18.52187649368265,10.065473943715975,33.69535584134238,-7.190080333177703
6135,17.788027524395922,8.38124138156936,34.98384210388751,6.991877604785298
6136,17.10364717034216,-8.20695327028493,35.30102634082648,-7.182610125029377
6137,16.43706258355795,-9.244159435875122,35.42191702988048,-8.07112323411968
6138,15.730372631843334,-10.220543104055245,36.958733058266006,-7.680319364756555
6139,15.145657161126334,-11.263765178604288,39.224028729785914,-7.454549134513678
6140,14.52533681371554,-12.21465600342971,41.021705311053026,7.5312424994338105
6141,14.069443389219835,-13.133228460283645,41.82720313847986,7.565394745008637
6142,13.518411422829379,-13.72293312135189,42.66035889227694,7.700717483381452
6143,12.904280138792148,-14.368991536377191,43.10145175583124,8.172285923443823
6144,12.34213205863,-15.769324009621632,41.98702022994828,9.060587296337843
6145,11.87846585333577,-17.177151937613313,40.898406599991716,10.279214257630949
6146,11.250940093465362,-18.83116828725242,40.03091041219958,11.77299357403622
6147,10.776129288981176,-20.22862368292416,39.14291543921541,12.337237717408094
6148,10.216355526595477,-21.2745228043031,38.02051593778981,12.532841591900127
6149,9.592857032142135,-21.98191627188801,36.9430455042911,12.354375475481547
6150,9.57247456192814,-21.954553600281827,35.848737077542125,12.61272991947418
6151,9.508159457738351,-22.390549013325305,35.14451184992044,12.758156596220633
6152,9.270492500801137,-22.791224906766857,34.27812260972895,13.630873011895813
6153,9.468080878383594,-22.696523271599094,33.21252498813757,15.084084179607741
6154,9.219128788159784,-22.72698134943433,32.368503952959145,15.522626418581947
6155,8.749818342922252,-22.47350697686841,31.336103072623455,15.388952245938652
6156,8.098107533952017,-22.237964132572596,30.37542857736056,15.328672491560907
6157,-7.607752505372168,-22.231274477529116,29.453557584203928,14.95958489960343
6158,-8.011146017581588,-22.190401193921236,28.544543584997868,14.854715802626725
6159,-8.361986892729838,-22.091944876100907,27.682480846052986,14.492439563621843
6160,-9.106452475307632,-21.995506942843722,26.73101250995779,13.946020585242426
6161,-9.61741002983743,-21.48845064610972,25.81028090489438,13.245129717164243
6162,-10.157003231221191,-21.407534224436247,24.895679684054485,12.545356795561384
6163,-10.653579823891688,-21.144477973826227,23.98069958729669,11.96542821559931
6164,-10.975313648423395,-20.946115968823356,23.153839852869726,11.739756445070029
6165,-11.227346084547605,-20.52763251889574,22.28357149430686,11.322986694043665
6166,-11.592370734950741,-20.19917784273172,21.442569083167292,10.606011495460837
6167,-12.249342607223886,-20.12330338535881,20.759683686354535,9.99700468265793
6168,-12.502489591662089,-20.162371516827914,19.9977365683056,9.361727105369308
6169,-12.184132981565746,-20.656530075830165,19.24102297994631,9.237162757863263
6170,-11.976598471010696,-20.952619816878023,18.847476989322214,8.869263166647283
6171,-11.54108635516357,-20.594836553815533,18.6750750813452,8.300084810448912
6172,-11.17374469808231,-20.077180776751195,18.549436769422826,-8.27955269378621
6173,-11.138738589912892,-19.5653576012539,19.11474057049529,-8.662735637838344
6174,-11.231962214574297,-19.057694074081947,19.16562354238358,-8.837812225944525
6175,-10.907210771853633,-18.623549710704633,18.257007961881573,-8.984365691100864
6176,-11.135025700757904,-18.166920066290746,17.400599273343353,-9.228862985381477
6177,-11.37782848299974,-17.886935294902116,16.688356017129713,-9.25785352918901
6178,-11.96970569870079,-17.46628386234524,15.856186854705417,-9.629179960319188
6179,-13.544738549539982,-17.015572429951604,15.079055628211364,-10.46591540371317
6180,-14.462902350175604,-16.643398212251093,14.296515584624089,-11.356784968511247
6181,-15.242426153243239,-16.210345832850575,13.596998221987443,-11.751763840134016
6182,-15.258499412170783,-15.82777286040188,13.706009564668255,-11.961889236724272
6183,-15.568331085934089,-15.548681531373463,13.752867187299069,-12.02001989887282
6184,-15.44288765150136,-15.112896352129724,13.01443078492927,-12.861598265013683
6185,-16.354934416787,-14.807600072848718,12.346736634122413,-13.775064320942713
6186,-13.696729201937595,-14.614091537920023,11.601470171404,-14.309392053943045
6187,-11.183812717922242,-14.540394486022347,10.981441561252128,-15.447469992654055
6188,-9.0515810723168,-14.42455256323992,10.568575173477749,-15.946139826240179
6189,-7.15763876506934,-14.21689277074639,10.299681492272164,-15.851179383328141
6190,6.318053886956754,-13.877673127392145,10.187832697086922,-15.83571134072024
6191,6.767244139974476,-13.506658517049987,11.197507240378686,-16.210762644578715
6192,7.00285954989263,-13.126083871107967,9.226320748674887,-16.467717555988816
6193,7.347633803836473,-12.881002274111367,6.80594048932069,-16.25902578209327
6194,7.94457545596751,-12.579685391992083,5.4549278275996915,-15.543056445923403
6195,8.426373324686047,-12.30882044211394,5.007508167388345,-14.954192936053936
6196,8.862271443880628,-12.04457742072016,-4.909207764192401,-15.0390988896408
6197,9.162704912772478,-11.919365209823319,-5.747275055919666,-15.175599236646928
6198,9.323136802254043,-11.961507804508651,-6.813131688315106,-14.575363436193575
6199,9.606590663810449,-11.94359672007933,-7.839423483331851,-13.859506226024903
6200,9.742897566796525,-12.049255740633562,-8.81036862187659,-13.149784783299031
6201,10.121635505067495,-12.290140582127538,-9.77082264661201,-12.744368010227383
6202,10.426895264503933,-12.018062491798792,-10.437054060248519,-12.25829152024228
6203,10.67283708226635,-11.723741465530827,-11.187325139405269,-11.598926856515353
6204,10.791075969134361,-11.474069322427022,-11.96081475180478,-10.89509660734635
6205,10.702798657365248,-11.10869983252357,-12.617026217612693,-10.208541775652046
6206,10.740837152505637,-10.754291123768384,-13.027368460977414,-9.530689123477933
6207,10.860591306385597,-10.421420424296812,-13.64135658663161,-9.18774985367688
6208,11.061568808623505,-10.118430860000746,-14.253964875081113,-8.672277437168301
6209,11.19946966741888,-10.034504519858523,-14.836515133242736,-8.146391823847983
6210,11.209152037070075,-9.953928777130495,-15.500257584952905,-7.944044256424797
6211,10.951698725811069,-10.176128981668388,-16.09334753356244,-7.9169945580580965
6212,10.598053495631751,-10.40023492555107,-16.589716310489266,-7.9567861334901036
6213,10.24468170390088,-11.304131142338761,-16.83483241524586,-7.385089552081191
6214,9.791234565206917,-11.773136753108819,-17.127219719805378,-6.453523756750332
6215,9.502064009079524,-11.657493552881041,-17.152696183978712,-5.27666411840197
6216,9.467093622452136,-11.375047496064445,-17.234181579196978,-4.703657950039287
6217,9.46758342796322,-11.182451248904716,-17.439198375710372,-4.572259668331051
6218,9.535064482754999,-10.838893341163539,-17.55165229696279,-4.638003289757259
6219,9.775492542792023,-10.45873895316509,-17.727872127477195,-4.5069979368735416
6220,10.059752944116111,-10.066051702136063,-18.033041223063538,-4.352455222574334
6221,10.21268032979007,-9.686010136943327,-18.47698888473806,-4.174667727187287
6222,10.296353314066264,-9.305792154493343,-19.22678369327584,-4.029952173658706
6223,10.919210947281377,-8.912394483088237,-20.58451082645292,4.160663613800129
6224,12.071610820472294,-8.568485446863818,-22.489333627838754,4.380892870889195
6225,14.491889135138136,-8.20210159793991,-24.29658814049808,4.509725040701158
6226,18.477154255820512,-7.860898771814891,-26.056050595285456,4.899509499067264
6227,21.143246526359878,-7.501170503244414,-27.92664212044015,5.045163394171933
6228,22.29987581496686,-7.104008343840583,-29.06820379833817,5.430042545819799
6229,20.910761744839274,-6.7100880809973384,-29.769572955092553,5.9572336470570235
6230,17.739132514795617,-6.352728702097399,-30.358982891738247,6.585525204678906
6231,14.29901914854802,-6.082021418551419,-31.01282043407462,7.480319342744564
6232,11.46450577511444,-5.813357515476263,-31.862321122149655,7.901159927863451
6233,9.742434922853134,-5.623793364031061,-32.66456267214494,7.431834271174982
6234,-8.583193415870817,-5.7880407660939985,-32.73980441717035,6.734118745349121
6235,-9.395932277227816,-5.715025674921215,-33.09886143642522,6.146422417692933
6236,-10.359238230911657,-5.308644319764053,-32.869352946843776,5.443269405447812
6237,-11.181054844987715,5.709206012831316,-33.02121871364135,4.6581397853333435
6238,-11.858406542822454,6.042896622268704,-32.70429323858165,-5.182099581018922
6239,-12.688992698155543,6.360856477588569,-32.48547624340098,-5.931351826642595
6240,-13.584430800564164,6.627924303267154,-32.69984738188229,-6.829103558175494
6241,-14.332760438066787,6.868089031650327,-32.614201406589906,-7.7493538019411705
6242,-15.476598955258478,6.732335320537223,-32.45508913851882,-9.322192433189208
6243,-16.194544203238955,6.580636101246773,-32.3639487349763,-11.377169869151402
6244,-16.93870276318926,6.478270245770474,-32.751653602890045,-13.468003896623452
6245,-17.005720670713625,6.433480976330591,-33.898063833270356,-15.605680537917205
6246,-17.022790207009955,6.4461533053511415,-34.23116057902854,-18.343214804217567
6247,-17.24666239926434,6.346968848767567,-35.64103572250207,-21.076244782335554
6248,-17.967365971699895,6.403744177121835,-36.651069111396545,-24.935665095536503
6249,-18.073295442134693,6.537700795856933,-36.49098560707953,-28.357989569175643
6250,-18.3473190413898,6.546440503744606,-36.12603545282901,-35.06028093575971
6251,-18.77121497153891,6.451474140582022,-36.165674839249206,-35.116057720979775
6252,-19.223182855605966,6.4679068529607555,-35.89626683898394,-34.270600359474074
6253,-18.258089143781916,6.49927339459535,-35.61940618968015,-32.985678120894185
6254,-17.581583874362945,6.55277263106802,-35.022359395066005,-31.23864193304181
6255,-16.96495810591953,6.5841799579945945,-35.116872735013274,-29.464295490745965
6256,-15.832162552628343,6.591129987007854,-35.587968646895526,-30.51116864851068
6257,-14.94125622138142,6.532213951738318,-37.07627535205448,-29.017012022572903
6258,-13.819408189416547,6.474019807822346,-37.592610069669945,-27.21575207404519
6259,-13.522477596134742,6.379439946229684,-37.74791023686217,-26.458858322456443
6260,-13.254980188000932,6.530081890096478,-38.62239054427657,-26.036958305089318
6261,-12.924783364759808,6.4394221915130885,-39.022662891175735,-21.62620740911414
6262,-12.557698316475117,-6.539988683336459,-39.65939536482066,-16.91112655248767
6263,-12.25894223040913,-7.080080433282271,-38.96887508508911,-15.037700482417526
6264,-11.885751668547877,-6.834955660165693,-38.2954591784199,-11.164116115544902
6265,-11.502026668121106,6.657998194726465,-37.19635709959692,-9.34608436104392
6266,-11.153183034190475,7.148312886312724,-36.39589238819441,9.770117310852081
6267,-10.803235893325125,7.307824204302311,-35.754149059977514,10.507046350238916
6268,-10.427024392195511,7.508416205883933,-34.73618479485746,11.433846799649347
6269,-10.10070427686406,7.714358804313519,-33.68792528885066,12.767135387363131
6270,-10.02723013653419,8.015851372638794,-32.674713315604365,14.045926447014132
6271,-9.956215022463063,8.008542592258161,-31.598902698739778,15.013102605550497
6272,-9.795975840163482,8.207538052119151,-31.82060190362212,16.265088707557837
6273,-9.61712141338468,8.402297333444267,-31.777984095900067,17.349209751498623
6274,-9.30185197958387,8.728711199362778,-31.215492595083347,18.74225488682122
6275,-9.238707496759455,9.081493165726158,-31.050802860234544,19.969144417571453
6276,-9.188113562026322,9.242980746035956,-30.41130589618801,20.46528482060897
6277,-8.95293470374771,9.419749672035376,-31.091206478535586,21.069909082326298
6278,-8.834601658515695,9.735151020728827,-29.90299158215239,21.39467816632575
6279,-9.022516980307831,9.649027759598743,-28.712389279546105,21.959019172671958
6280,-9.022007519699516,9.786717372208646,-27.663120027977868,23.01559427478129
6281,-9.027223839017354,9.745386630492964,-27.100950291272493,23.226558270689473
6282,-9.539190805708701,9.72397380928224,-25.962559944554805,23.395150239142797
6283,-9.865411969560222,9.973276262317098,-25.34094628642245,22.791960109031557
6284,-9.902580360333998,9.872518594267675,-24.648897487707117,23.156909684809754
6285,-10.07569908452091,9.772014185027922,-23.50274012564211,22.69111313552537
6286,-10.634661188882852,9.374904682237826,-22.393851649984757,21.90055940932336
6287,-11.99857619773191,9.187675485256015,-22.023060572969563,21.02720501798487
6288,-12.393544634043705,8.986467615499095,-21.424557485526208,20.17635744575472
6289,-12.403455498174702,9.626839300291481,-21.26980468268831,19.440846940218986
6290,-12.175441111924378,10.30967380404282,-20.97517696893558,18.729410835713857
6291,-11.71455245483886,10.955131579484588,-20.62835126368973,17.91717288079968
6292,-11.224764309039605,10.869703522593674,-20.32414347649024,17.107530139100863
6293,-10.714696536191735,10.665106819605631,-20.251383979437218,16.432839649868725
6294,-10.228019093372398,10.640733108165614,-20.230679102898154,15.725111036461351
6295,-9.729262938884865,9.1610583603538,-20.38336839147477,14.949697806377694
6296,-9.353433243113066,7.5766728845295,-20.501959484407045,14.383588811556873
6297,-8.898348834390717,-7.8263519127515435,-20.57746565797259,13.852927938029163
6298,-8.48168717800472,-8.544877549698619,-20.689418466706343,14.158514923859604
6299,-8.188990694891645,-9.350947254022959,-20.791950780197478,13.841130570380344
6300,-8.13367829551435,-10.29873756059788,-20.86977941481551,13.258469669337188
6301,-8.31495538035826,-10.92798359070927,-20.870275454043533,12.490001956828973
6302,-8.452906447460178,-11.563102839660463,-20.894350624799745,11.870560488235839
6303,-8.635555775129747,-12.073723056195115,-20.8950829744065,11.741968641989283
6304,-8.773500960447086,-12.574713972363337,-20.838614945751587,11.237799752062424
6305,-8.881127354070419,-12.926066508564501,-20.980878346248062,10.567108240912198
6306,-9.072754602271392,-13.01711997962585,-21.13430269954003,10.011402748222359
6307,-9.214529556163223,-13.809231572379835,-21.394771784151548,9.474360855858201
6308,-9.35774468748798,-14.31621696626031,-21.462327219196165,8.952350443376636
6309,-9.600396926401388,-15.924021477536169,-21.461101041789405,8.347799242692744
6310,-9.843487605932232,-16.727201465014577,-21.55430117243787,-8.332613386110644
6311,-9.917904759460635,-18.183529868986593,-21.7476273343697,-8.716278012055124
6312,-9.950190261867219,-19.0449852010513,-22.21925390929874,-9.147041307835178
6313,-9.94312128612121,-18.94226558653743,-22.62257998076818,-9.78145244428386
6314,-9.966356728323278,-17.144024270221813,-23.040839264272375,-10.489302801525604
6315,-10.00916639287005,-16.222400890500833,-23.12908644195296,-11.226749340185947
6316,-10.082814888700849,-15.207958124161637,-23.22759093676688,-11.922597185711217
6317,-10.228537125291773,-14.505818528446563,-23.878388626558475,-12.475116193256335
6318,-10.466697539631774,-13.58190725127768,-24.194827578479686,-13.15385202096164
6319,-10.786836240997507,-13.297929013803495,-24.56010205788233,-13.562990626713132
6320,-11.09605749719054,-12.334291669002504,-24.742879430651932,-13.795306276275042
6321,-11.422381873280234,-10.467411162129684,-24.971142275706143,-13.563277858234846
6322,-11.777638647383727,-8.673680508357624,-25.04160035777458,-13.489209065889158
6323,-12.044863755902464,7.452185152302872,-25.252502469982076,-13.09230218634923
6324,-12.23517616132422,8.242050663684871,-25.091299524033772,-12.722448522487245
6325,-12.379864731765618,8.94384345141312,-25.178172120916358,-12.515141548645872
6326,-12.490571767531987,9.661416506938442,-25.924923591809026,-12.779801343798368
6327,-12.700968282865054,10.264580882709438,-26.546555474105563,-13.675193045441404
6328,-13.170038480615265,10.807769099195605,-27.11886622616195,-14.115197131946859
6329,-13.68322624747644,11.38560289645201,-27.89545984345188,-14.544098662264028
6330,-13.978212141093863,11.726517674051305,-27.94883014513828,-14.681387566307537
6331,-14.154711416066027,12.23119464822049,-28.30010250245564,-14.659494803088087
6332,-14.20061343904917,13.226060993360457,-30.204738243347578,-14.784335157425462
6333,-14.246695641177393,13.857347835970913,-31.466973411922513,-16.172580252459177
6334,-14.389509098104314,14.156158802917737,-32.44837237656138,-18.127642811151265
6335,-14.463594055216612,14.55664862671171,-32.82624472458954,-17.729726865414577
6336,-14.73383593111399,15.057787427538273,-32.66214903621676,-18.64985817657791
6337,-14.965326298041312,15.568890808393672,-33.451065187098344,-14.886270600641538
6338,-15.064007593214772,15.558729750022241,-32.84874455048952,-11.006086450131319
6339,-15.163916664192081,15.398049400389413,-31.960074763279096,-8.396764110700943
6340,-15.238673975856644,15.168823842676563,-31.546124116976213,-7.200600492902385
6341,-15.337334660830646,14.914115658599389,-30.88145888753922,-6.662296320625648
6342,-15.3802828971212,14.618866570501806,-30.28379286315224,-6.12016303788415
6343,-15.653039095334218,14.656886965355332,-29.685428319977337,-5.560871608517224
6344,-15.626050131636998,15.357813267952293,-28.832704408277028,-5.004144200573024
6345,-15.448415837021841,15.792899605821441,-28.265861577995935,-4.445772353170354
6346,-15.45397895065998,15.924118977943511,-27.51123388645383,-3.9254067796455963
