,hurst_exp
1368,0.15203750322661555
1369,0.15005737495163826
1370,0.1462476860566066
1371,0.15278373647502527
1372,0.15943627144031852
1373,0.16627921882404667
1374,0.1703952285442294
1375,0.16930069919137197
1376,0.1731000806684014
1377,0.17921190464878375
1378,0.1910572642222023
1379,0.19932618288007964
1380,0.20071521762982678
1381,0.197870695608615
1382,0.1904965025490708
1383,0.17694294705019173
1384,0.1662315458829494
1385,0.15655228199900437
1386,0.1465401335323381
1387,0.13939536993959725
1388,0.13558697862496724
1389,0.13148325596375268
1390,0.1275832577792971
1391,0.12493104132675262
1392,0.12260443851106571
1393,0.1236223931985632
1394,0.12170266084484889
1395,0.12128104505887506
1396,0.1185682079688182
1397,0.11467454024126227
1398,0.1122768585827966
1399,0.11067708975092265
1400,0.11121744631646985
1401,0.11126335401809731
1402,0.11240001309730469
1403,0.11323910010599526
1404,0.11298687729857661
1405,0.11234902882273623
1406,0.11954185898059676
1407,0.12572727513884055
1408,0.13906099592170262
1409,0.14838864793415413
1410,0.16431476823655353
1411,0.17172195432571002
1412,0.1754732772308868
1413,0.17447746591418312
1414,0.1773112443115496
1415,0.18058468110301845
1416,0.19082451882811008
1417,0.20141894605547955
1418,0.21350306058834534
1419,0.22003260481203163
1420,0.21975625398297574
1421,0.22322580702887646
1422,0.2234905062609168
1423,0.21780849732400925
1424,0.2130669207839758
1425,0.20648660436211638
1426,0.20272474510015348
1427,0.20467478910196407
1428,0.20631375346910003
1429,0.20398929679749017
1430,0.2050480840097204
1431,0.20869134477801288
1432,0.2087455479056419
1433,0.2094417145235338
1434,0.20743301673556525
1435,0.20039871706232956
1436,0.19104366919702662
1437,0.18542923401956737
1438,0.18071339358866037
1439,0.1806274920230323
1440,0.18170201286958063
1441,0.18397378496220806
1442,0.18490654980239674
1443,0.18457573070939393
1444,0.18732893886666266
1445,0.18934227207082988
1446,0.1938525579221715
1447,0.19844961158181948
1448,0.20208553633849666
1449,0.20304388780002045
1450,0.20146494970549556
1451,0.20091462091922938
1452,0.1970549053911594
1453,0.1930224378345235
1454,0.18890743821037073
1455,0.18471721160945645
1456,0.18071820306339717
1457,0.17725964613728437
1458,0.17509329003532173
1459,0.1718268895925953
1460,0.1698240930380639
1461,0.17117001833152495
1462,0.175124534301839
1463,0.17781251512465918
1464,0.1839482638885894
1465,0.19723568959309376
1466,0.2123379491380777
1467,0.2249397007696519
1468,0.2314648680741516
1469,0.24320725332418397
1470,0.2573309213531781
1471,0.2697089716451639
1472,0.2814831534540403
1473,0.2936469631920442
1474,0.2994723970879781
1475,0.30546045544743516
1476,0.3137660710020849
1477,0.3207097878573734
1478,0.3281429910803195
1479,0.3333465489847422
1480,0.3354726799037653
1481,0.3373788623830989
1482,0.33591740457935637
1483,0.33405870919135233
1484,0.32947930844799894
1485,0.3251744807601436
1486,0.32407543526536575
1487,0.3228970618833782
1488,0.32302277581044064
1489,0.32325068829276055
1490,0.3244358056996254
1491,0.32599293766778725
1492,0.3278264708950237
1493,0.32990516142197185
1494,0.33105103740925895
1495,0.33277270660024383
1496,0.3341115927170666
1497,0.3345097162811321
1498,0.3332620488867833
1499,0.33388584425896883
1500,0.33491843853525266
1501,0.3352221513933174
1502,0.3363530353944669
1503,0.3359300599356825
1504,0.33611970142131137
1505,0.3362599053273876
1506,0.3384398360201017
1507,0.339159382110206
1508,0.33793118744872425
1509,0.33507167197901083
1510,0.33007804782104117
1511,0.32197634730479213
1512,0.3128951547958104
1513,0.30260320626062753
1514,0.29020007203216963
1515,0.27751328428278477
1516,0.26655297988330995
1517,0.2559563117076132
1518,0.24427740314247892
1519,0.23358611340875518
1520,0.22146190448251624
1521,0.21091810931356386
1522,0.1963675683242394
1523,0.18140483238540636
1524,0.16236788538990732
1525,0.14183390653532438
1526,0.12117449676028176
1527,0.10002009596658848
1528,0.08254493192834486
1529,0.06523455928759761
1530,0.05088178531811006
1531,0.03852345151061093
1532,0.035177792663541894
1533,0.03216006390178435
1534,0.03713714673358914
1535,0.041584368912937125
1536,0.047168992586047426
1537,0.0516126318053711
1538,0.05846043593356389
1539,0.06507006506315473
1540,0.07024448518736913
1541,0.07875824715025757
1542,0.08859327896875713
1543,0.09859185594976845
1544,0.10472278235723526
1545,0.11230093740892398
1546,0.1205476712695799
1547,0.12695866583054774
1548,0.13210411471334194
1549,0.1367767342877185
1550,0.1396880708401417
1551,0.13825036206638883
1552,0.13531925649023654
1553,0.12952815761820335
1554,0.12531364215219232
1555,0.12455631584574836
1556,0.1249649434110545
1557,0.12434612987083613
1558,0.1263341953429617
1559,0.1302136518432525
1560,0.13469304644635888
1561,0.13854911043606005
1562,0.14120619040361493
1563,0.1419482771685907
1564,0.14245031273617517
1565,0.1422250684023179
1566,0.14252428886384777
1567,0.1425994278433053
1568,0.14406029205764337
1569,0.14481003159892758
1570,0.14423520057060785
1571,0.14437017637604957
1572,0.14619059990342734
1573,0.1484853429339921
1574,0.15048155427776905
1575,0.1592676648264236
1576,0.1657777545859084
1577,0.1691301756520884
1578,0.1716202189999847
1579,0.17793899509370376
1580,0.17747897736297708
1581,0.17827775277358432
1582,0.17636696331217655
1583,0.1768340112744338
1584,0.17491227177556193
1585,0.17925332669393695
1586,0.18108596604173718
1587,0.18767416814981516
1588,0.19151529030589656
1589,0.18937185918511554
1590,0.1850344168488641
1591,0.18928434061211877
1592,0.18962047172544405
1593,0.18704165525613076
1594,0.18923763373051622
1595,0.19650475282423802
1596,0.20983267899690425
1597,0.22194043521573462
1598,0.2351081662651303
1599,0.2493260906003925
1600,0.2655589584376466
1601,0.2853369131847508
1602,0.30208210079108005
1603,0.31845537078373237
1604,0.33854477733111416
1605,0.35712649097469307
1606,0.3781767207301737
1607,0.3945005708918251
1608,0.40744868460965644
1609,0.4206313576815168
1610,0.4312207766103526
1611,0.4390389229456827
1612,0.4520696094411133
1613,0.4692881534408006
1614,0.4817593565547443
1615,0.49374739341141793
1616,0.5031916139547987
1617,0.5085217752013199
1618,0.5137266125197446
1619,0.5187900409863873
1620,0.5279184095072724
1621,0.5350953277034088
1622,0.5390705385153223
1623,0.5451699952236952
1624,0.5441213784302957
1625,0.541179590043429
1626,0.5351146904699298
1627,0.5302475705063528
1628,0.5279266389645646
1629,0.5276166116089843
1630,0.5239447544187668
1631,0.5204612839856448
1632,0.5160380122172151
1633,0.51220154299005
1634,0.5026900148338055
1635,0.4916172047541707
1636,0.4798800499473348
1637,0.4694979408560292
1638,0.46040579901446144
1639,0.4508954060178988
1640,0.44113371735433
1641,0.4310793595751683
1642,0.42090293020698455
1643,0.4116900246822614
1644,0.40208949501795177
1645,0.3923942670482246
1646,0.38176544207376
1647,0.37124247795907106
1648,0.36242999980478835
1649,0.35340233215854466
1650,0.34312920635533545
1651,0.33348652096193593
1652,0.32523155624151256
1653,0.31778006767055783
1654,0.310310679165418
1655,0.30326712136615286
1656,0.29575182269854994
1657,0.2865584495280168
1658,0.28284581994258795
1659,0.27994436853691423
1660,0.28341736347305796
1661,0.2888344418676717
1662,0.2963504664879384
1663,0.3063192053342872
1664,0.31695666329842737
1665,0.32703308068147907
1666,0.3382854143311449
1667,0.35087006216052874
1668,0.36301740803364946
1669,0.374079867122165
1670,0.3837380013959822
1671,0.3928410112162057
1672,0.39957811419297834
1673,0.4074577714844887
1674,0.4147180186007618
1675,0.4215378244844917
1676,0.42806492764981013
1677,0.4326504832062312
1678,0.43763767699733985
1679,0.4419076896978074
1680,0.4453218912225675
1681,0.4540643223738478
1682,0.46058390182778974
1683,0.46521768824829707
1684,0.46927643629147836
1685,0.47319749313434584
1686,0.4713400827390954
1687,0.46911006867882826
1688,0.4666550446534276
1689,0.46409738859303945
1690,0.4611694768064225
1691,0.4585756055261452
1692,0.45585408541529937
1693,0.4541284784655791
1694,0.4491293718358367
1695,0.4400570668541989
1696,0.43275995338422923
1697,0.4248037849169885
1698,0.41708073990241645
1699,0.4086135913205013
1700,0.40017049056302706
1701,0.3921444815083847
1702,0.384726388388927
1703,0.37721839011781466
1704,0.3681633781701754
1705,0.362384897614702
1706,0.35421991133356134
1707,0.342206769776383
1708,0.3345435900662631
1709,0.32651848922493315
1710,0.31385753842446273
1711,0.3024119447972077
1712,0.29192568723820145
1713,0.2810735271521465
1714,0.27328795518269045
1715,0.2648368361855342
1716,0.25218449121249475
1717,0.23808668564194546
1718,0.22451270250185162
1719,0.2114911823329799
1720,0.20094704684753573
1721,0.19292865711750154
1722,0.18512387726646662
1723,0.19115534047984264
1724,0.20184942416244034
1725,0.21573936991477966
1726,0.23157826570665233
1727,0.24975790219358637
1728,0.2709748484219498
1729,0.29082511698429936
1730,0.30921867316920154
1731,0.3205914486583359
1732,0.32996091838380553
1733,0.3386964965899982
1734,0.3427055509098898
1735,0.34805109647304294
1736,0.3557776129456745
1737,0.36143776751390827
1738,0.3654738645319852
1739,0.3730284707833371
1740,0.3794539838642404
1741,0.3852867422545229
1742,0.3895962872531485
1743,0.3945194072934287
1744,0.39834005144435997
1745,0.40115597739241
1746,0.4020085709368777
1747,0.4031011994215716
1748,0.40514912276715614
1749,0.40764231226115477
1750,0.40838650778479824
1751,0.40503774277749616
1752,0.4049328176952171
1753,0.4037587367837534
1754,0.4069470553716779
1755,0.40877522423371226
1756,0.4051267969805706
1757,0.40176294146721514
1758,0.39610984075004707
1759,0.39140562896414705
1760,0.38072524303288796
1761,0.3712416718865456
1762,0.3646685758955589
1763,0.3602965509409422
1764,0.3591127760234928
1765,0.3563764017087376
1766,0.3501355802058273
1767,0.3434596982057958
1768,0.33468309517478356
1769,0.32613106516223045
1770,0.31692933352694885
1771,0.31209272177899644
1772,0.3079630750910115
1773,0.30732274826542616
1774,0.31033192065862897
1775,0.3157275286075974
1776,0.31909061177210496
1777,0.3208590395750571
1778,0.32483277801121
1779,0.33081119941045484
1780,0.3365955893909051
1781,0.34861185997571825
1782,0.3567126853454525
1783,0.3683670767773865
1784,0.37992008388853693
1785,0.3925038326885727
1786,0.40517795536892753
1787,0.41676646141006085
1788,0.42763829891246224
1789,0.43752050900139267
1790,0.44653402174243706
1791,0.45427364277199167
1792,0.4620985897224207
1793,0.4660762954976869
1794,0.4662046518552928
1795,0.46848537469270574
1796,0.4643349710394452
1797,0.46223873276243843
1798,0.4626753179310694
1799,0.4626745521753138
1800,0.4638772227820595
1801,0.4645969175866287
1802,0.46529431276366284
1803,0.4664767874027248
1804,0.4677598318040163
1805,0.4712535080679371
1806,0.47368992198212
1807,0.47768604093291506
1808,0.48277027833234715
1809,0.4805668534770719
1810,0.47746646375079255
1811,0.4759934760577628
1812,0.47345874926026627
1813,0.4707554111062551
1814,0.46183781979411315
1815,0.452811148718652
1816,0.4433978487433067
1817,0.4343147202257119
1818,0.4246203274549679
1819,0.41463518950770833
1820,0.4041030269515292
1821,0.39298647059922887
1822,0.381778280163604
1823,0.3720003353835617
1824,0.35798440217788946
1825,0.3459820710867255
1826,0.33271313376598244
1827,0.31760559288708634
1828,0.30029603160244106
1829,0.2813066511111922
1830,0.2603447750721911
1831,0.24152588932551253
1832,0.22565044808928525
1833,0.2130474173475777
1834,0.2027867908885519
1835,0.19491372192021014
1836,0.18154127212493806
1837,0.16512347859817217
1838,0.14801364770230432
1839,0.1336429811700668
1840,0.123931174459921
1841,0.11499734244305491
1842,0.11433066510103625
1843,0.11313807609655331
1844,0.10910203933031344
1845,0.10628071276315923
1846,0.10388886521253926
1847,0.1021692248236831
1848,0.10414821473066209
1849,0.10871057061366173
1850,0.11894659880591799
1851,0.12169472611937757
1852,0.12106200885839188
1853,0.1219887985301519
1854,0.125484767027394
1855,0.12692568495100914
1856,0.1243879136442081
1857,0.11871285336957732
1858,0.11202910612283738
1859,0.10964173966638235
1860,0.10957666641231195
1861,0.10620623389260415
1862,0.10584935485967896
1863,0.10007368887275794
1864,0.09563122123451814
1865,0.09188822829768481
1866,0.08801331630091272
1867,0.08626926640489559
1868,0.08307322308112321
1869,0.07981265892040365
1870,0.07788698557941835
1871,0.0769766224319141
1872,0.07587492129127704
1873,0.07549711670690351
1874,0.07537518852318593
1875,0.074042906908115
1876,0.07434604210469098
1877,0.0774221591510776
1878,0.08336669497934222
1879,0.09730626895932686
1880,0.10760388454109578
1881,0.11572129294108664
1882,0.11944329376270003
1883,0.12569881358725174
1884,0.12928202433467426
1885,0.13358839295857866
1886,0.1397522634430326
1887,0.14087581943985591
1888,0.14131200281854164
1889,0.13892839286793301
1890,0.1385241324443341
1891,0.13257487784384836
1892,0.12651591956517877
1893,0.1218554333393271
1894,0.12001122908500425
1895,0.11840317788861379
1896,0.11629894354514124
1897,0.11439782029131053
1898,0.11271807073485121
1899,0.11183142690965223
1900,0.1118402401566725
1901,0.11175826746112054
1902,0.11195641970169673
1903,0.11317089691054753
1904,0.1144525488918576
1905,0.11630920944717685
1906,0.11613361327344468
1907,0.11602623218555518
1908,0.11704497032508733
1909,0.11879703504762221
1910,0.1213040005964444
1911,0.12361606821668095
1912,0.12635271249045507
1913,0.1291437226730754
1914,0.1320400205642315
1915,0.1350284963467025
1916,0.13718509431759107
1917,0.13891525613374134
1918,0.14088409533613233
1919,0.14247212321892885
1920,0.1460948967543627
1921,0.14496843182569094
1922,0.14090088979031357
1923,0.13895684542343423
1924,0.13312730430663605
1925,0.12718402867946108
1926,0.12349975984175983
1927,0.11998914732148946
1928,0.11604012407704987
1929,0.11044909441351429
1930,0.10689745629152524
1931,0.10381013194394008
1932,0.0986137828423208
1933,0.09291913317808906
1934,0.08852064935981852
1935,0.08465658627380415
1936,0.081240522337803
1937,0.07972868058420288
1938,0.07761011074625646
1939,0.07255143720786934
1940,0.06701135937278288
1941,0.06411724186004696
1942,0.05803967084974759
1943,0.054901576005396156
1944,0.05155785820518279
1945,0.05032813898644397
1946,0.0502131526703751
1947,0.05291263017142017
1948,0.05284728192869505
1949,0.05422873865262863
1950,0.05682426975675822
1951,0.05836338297039081
1952,0.06337474401520615
1953,0.07377197151791916
1954,0.08396634710430241
1955,0.0870594243805699
1956,0.08855387763128138
1957,0.08867372362177396
1958,0.08737739460713893
1959,0.08642890075696848
1960,0.08166633401116537
1961,0.0770853456861831
1962,0.07513063573646935
1963,0.07483684654875979
1964,0.07548012193432622
1965,0.07703949620668142
1966,0.0801125615333728
1967,0.08342612511887977
1968,0.08916248221475997
1969,0.09359354693234503
1970,0.0970095716678589
1971,0.1018887254294184
1972,0.10843248250908394
1973,0.11407577165240824
1974,0.12157552029621849
1975,0.12352698287836449
1976,0.13190720285905516
1977,0.14024020674163745
1978,0.1481703105393395
1979,0.15808309740803336
1980,0.16853287309030965
1981,0.17994856636326434
1982,0.18885805436032213
1983,0.19638683128893905
1984,0.20198375969009996
1985,0.20970249006741404
1986,0.218313792033085
1987,0.22634243142708435
1988,0.2342481772439319
1989,0.24150095143662223
1990,0.24799435939616116
1991,0.2517640268092595
1992,0.25432914505154536
1993,0.25501163547642425
1994,0.2556363592165075
1995,0.25780469942611006
1996,0.2597567053345019
1997,0.26145651397638375
1998,0.2594524007639574
1999,0.25715965109283717
2000,0.25548123141914686
2001,0.2563398901445447
2002,0.2583695837139017
2003,0.26728297948287394
2004,0.27144041654065293
2005,0.2730878442226925
2006,0.27508398674736373
2007,0.28065135863345525
2008,0.2856280142868105
2009,0.2898483831444955
2010,0.29373760785703085
2011,0.2994509898581818
2012,0.3032837850339269
2013,0.30812611249865957
2014,0.3137594859836921
2015,0.31731736227783647
2016,0.31922449747908893
2017,0.31834715600819413
2018,0.3170793268043695
2019,0.30773879437635626
2020,0.29848358106617723
2021,0.28774134699747567
2022,0.27889266228408083
2023,0.26875060593950484
2024,0.2564883663019608
2025,0.24368766988549667
2026,0.23062581352400463
2027,0.21592284258626288
2028,0.205661701537722
2029,0.19906045659610383
2030,0.19635606249724832
2031,0.19584681187447378
2032,0.19901514323696073
2033,0.20791535079827977
2034,0.21454525989984016
2035,0.2239983158077889
2036,0.23109595073837208
2037,0.23291520887922226
2038,0.23603213603528816
2039,0.23556489947093726
2040,0.23734739189480045
2041,0.23850735175835594
2042,0.24065810860316364
2043,0.24316409300486996
2044,0.24626301634786185
2045,0.24720322276944548
2046,0.24823647124891857
2047,0.2481401359783014
2048,0.24805071954419727
2049,0.24955307591548934
2050,0.25158792804083163
2051,0.25123572802409444
2052,0.24867303027911972
2053,0.24317130589636027
2054,0.23761437122423393
2055,0.23184016142490863
2056,0.22671402546333091
2057,0.22292090795471173
2058,0.2199587401788553
2059,0.21744105677949316
2060,0.21529681233870362
2061,0.2138443982180075
2062,0.21367914329695598
2063,0.2123905789617267
2064,0.2128309069900184
2065,0.21371665453526598
2066,0.21539359062864938
2067,0.2206543860269322
2068,0.22585601769946126
2069,0.22891196669590144
2070,0.23010647395329856
2071,0.2303534474230431
2072,0.2287787653459335
2073,0.22739397353985769
2074,0.22426092028582661
2075,0.2192938330773011
2076,0.21612886300541106
2077,0.20954375447275425
2078,0.20056286569523352
2079,0.19572821435563345
2080,0.18449805203495717
2081,0.16663171859230602
2082,0.1504435078800498
2083,0.13902127266965963
2084,0.1288158327742961
2085,0.11985196320422613
2086,0.10876035778736771
2087,0.102116819671026
2088,0.09785757837561047
2089,0.09643425685365405
2090,0.09340486833783679
2091,0.09342216647910528
2092,0.09364611411864086
2093,0.09578057238600075
2094,0.09850962734459753
2095,0.10087500456615872
2096,0.10410190211409899
2097,0.10373068677066523
2098,0.1021921945766282
2099,0.09955613400824949
2100,0.0961535510041344
2101,0.09204924777004421
2102,0.08728743388831456
2103,0.08487824765969823
2104,0.08152118369957483
2105,0.0785840715940619
2106,0.07654541784335907
2107,0.07409278403456163
2108,0.06988348178234417
2109,0.06457102594380314
2110,0.05995038459705157
2111,0.05551021537934452
2112,0.05306656951929971
2113,0.048443747631291306
2114,0.04287820005858201
2115,0.038429818054758744
2116,0.03460871731032035
2117,0.031172684524496747
2118,0.029803056442601367
2119,0.03070882921790991
2120,0.03321219116277425
2121,0.036475410955088126
2122,0.039227508341281137
2123,0.039212132838305026
2124,0.041285544321147304
2125,0.04370713521010004
2126,0.04663359082088931
2127,0.05309176878598141
2128,0.06068932758130974
2129,0.06951200647445634
2130,0.07924674480717579
2131,0.08311964027760906
2132,0.08977263728673501
2133,0.09458804034865974
2134,0.09848261949394915
2135,0.1010546380867938
2136,0.10487771736846101
2137,0.1091374931621882
2138,0.11610881186609688
2139,0.12113336428065925
2140,0.12395200680752202
2141,0.12878752857057857
2142,0.131842768585815
2143,0.13449554768443056
2144,0.139022018276032
2145,0.14170723039233266
2146,0.14360249844698025
2147,0.1436079946750599
2148,0.14438724599532238
2149,0.144118277212863
2150,0.1461856245808292
2151,0.15022232454831022
2152,0.15688892987509054
2153,0.16575266777291636
2154,0.172883273239933
2155,0.1731499179350243
2156,0.17310546237235308
2157,0.1675120567458188
2158,0.16106992794707942
2159,0.16232873134140657
2160,0.1620715952112758
2161,0.16424896227929003
2162,0.1704183593006558
2163,0.18062255916566855
2164,0.18854926500244323
2165,0.19482797273697752
2166,0.1997238888599302
2167,0.2001569185925608
2168,0.20228603745916718
2169,0.19929049048029948
2170,0.19304956721115818
2171,0.18632419975217554
2172,0.1818619042942162
2173,0.1771415744645036
2174,0.1723699407351257
2175,0.16568696573348443
2176,0.16101836672880035
2177,0.15829570702660736
2178,0.1535320618667688
2179,0.14890160269309569
2180,0.1493479565533572
2181,0.1445703159972189
2182,0.13937709722767672
2183,0.135997376230001
2184,0.13578218124648378
2185,0.136158974958797
2186,0.1382387265459158
2187,0.14313937100136812
2188,0.14934429616174588
2189,0.15415821357718104
2190,0.1573590685663674
2191,0.1589473115847735
2192,0.161288083732354
2193,0.16690216463799304
2194,0.17282263754565402
2195,0.1769416916438018
2196,0.1851264887339555
2197,0.19050852650692987
2198,0.19682072918786842
2199,0.20418244510442835
2200,0.21337032163463532
2201,0.22407303099183723
2202,0.23530585165640494
2203,0.24740690945971583
2204,0.25445671919847995
2205,0.2548229749953925
2206,0.2598200227584793
2207,0.2681269363147094
2208,0.26451092088574607
2209,0.2650559658269833
2210,0.2692448865959358
2211,0.2757577857275083
2212,0.2809055592590827
2213,0.2814942758696511
2214,0.2713341482603273
2215,0.26883953100317204
2216,0.26063990059328856
2217,0.2500578015507358
2218,0.23987438573292594
2219,0.22652329666509266
2220,0.21638394999027372
2221,0.2064988298817658
2222,0.19406731252059944
2223,0.1833378353697026
2224,0.17497980576255082
2225,0.16363129007720698
2226,0.1539787393992867
2227,0.14472649356705802
2228,0.13613883485507267
2229,0.13133737130238177
2230,0.12756745198082034
2231,0.12218719025341443
2232,0.1142619822190726
2233,0.10816132528766134
2234,0.10469905300434448
2235,0.10063787708176404
2236,0.09962372569727225
2237,0.10129621628162043
2238,0.10507700648071978
2239,0.10984853767285996
2240,0.11614902464389452
2241,0.1220997955551895
2242,0.12547585977638173
2243,0.13213522352658913
2244,0.14056929614256894
2245,0.14892560508031427
2246,0.15801379222037984
2247,0.16418134343078106
2248,0.17053170571121537
2249,0.16896856774678964
2250,0.17004752847175242
2251,0.16417559933980136
2252,0.15681675806570317
2253,0.14885404031091748
2254,0.14956321204334927
2255,0.15264928458805993
2256,0.15845413447587312
2257,0.16756168299378738
2258,0.1779645102996395
2259,0.18873667096993738
2260,0.20015053426916796
2261,0.21148119869343066
2262,0.22087061517146403
2263,0.22619565441091774
2264,0.23085536971294676
2265,0.2286902292422721
2266,0.2235819167030966
2267,0.22403565919371796
2268,0.22690002136608642
2269,0.22891395297884806
2270,0.22986856382075505
2271,0.2301228117155479
2272,0.22872116819165544
2273,0.2256515446675472
2274,0.22263836543115126
2275,0.21988923962528112
2276,0.21354899654765813
2277,0.20439594051678536
2278,0.1941925135295778
2279,0.1827396266223659
2280,0.1714454674664309
2281,0.16215621724370474
2282,0.15393383988915668
2283,0.1513671056085859
2284,0.1479196119020766
2285,0.144505489540786
2286,0.14463542648258745
2287,0.1416315629581299
2288,0.14250575896775491
2289,0.14550592344988575
2290,0.1474903886988855
2291,0.14800815293230227
2292,0.1462870108904248
2293,0.1447349904781439
2294,0.14263453160321654
2295,0.14079747936028095
2296,0.14002185213185014
2297,0.13723898771689344
2298,0.1341357937197747
2299,0.13090574972453342
2300,0.1278609020381103
2301,0.1258043850787797
2302,0.12355784715689569
2303,0.12144853434373229
2304,0.11986461925189744
2305,0.11871617826665205
2306,0.11779439511375041
2307,0.11692027317777831
2308,0.11641971943929202
2309,0.11601908486874801
2310,0.11584127833986287
2311,0.1161149706713056
2312,0.11689157915260129
2313,0.11744806424397201
2314,0.11865435658566507
2315,0.11907745438341129
2316,0.1202069563552986
2317,0.12048921434233317
2318,0.12091246125720603
2319,0.12273672984676855
2320,0.12600143346295445
2321,0.12908894262273707
2322,0.13192833898632375
2323,0.13528472992018334
2324,0.13624145575227084
2325,0.1391019956805046
2326,0.14155364582396146
2327,0.14287209558504166
2328,0.14005419523440626
2329,0.137268475585609
2330,0.13950427054270867
2331,0.14178525475281106
2332,0.138789472642895
2333,0.14624029167792682
2334,0.14400768829068825
2335,0.13598472400482045
2336,0.1192480535760061
2337,0.10357080393723174
2338,0.08433942215993552
2339,0.0652565300402611
2340,0.05223963521471868
2341,0.04319354853944956
2342,0.03992528222685754
2343,0.035773143780308755
2344,0.03401753944171481
2345,0.03286604804908877
2346,0.03302159839488156
2347,0.03316304934579388
2348,0.03486646732747271
2349,0.0365879518817121
2350,0.03648508084468175
2351,0.03463270186799086
2352,0.03520514654377394
2353,0.03541399412355646
2354,0.03528331440022
2355,0.0335327096892897
2356,0.031199833453138974
2357,0.02903403291404346
2358,0.027941099156164523
2359,0.027358828595576704
2360,0.026984410814093168
2361,0.02683676992706422
2362,0.025970037250333464
2363,0.02537703542076919
2364,0.024350999262284834
2365,0.022247860383494224
2366,0.01982355938063402
2367,0.01776710174610686
2368,0.015677511947647296
2369,0.013889062217037474
2370,0.01312509158536884
2371,0.013117532874553226
2372,0.013799345863056325
2373,0.013927871243493676
2374,0.014204847893516746
2375,0.016822439149784287
2376,0.02129387664282252
2377,0.02314617992216021
2378,0.026205008821690128
2379,0.02419439452338731
2380,0.022370435874673692
2381,0.02047952658765651
2382,0.020557550857290725
2383,0.021053349927954584
2384,0.02190584476472447
2385,0.023047217355526412
2386,0.030626320230938222
2387,0.03776426580047784
2388,0.04411670601110767
2389,0.052670785639380054
2390,0.06423429586292768
2391,0.07220000852431999
2392,0.08905228980561154
2393,0.09838421907006376
2394,0.10024024966376015
2395,0.0969367850811135
2396,0.09818163804527645
2397,0.09829552892229708
2398,0.09285873627986993
2399,0.08673970943579398
2400,0.07824331142271188
2401,0.06832202098843515
2402,0.06375118007258919
2403,0.06150308214189219
2404,0.06243107059222427
2405,0.06994134017008531
2406,0.07297695768248781
2407,0.07516452271644698
2408,0.07066455021319681
2409,0.06047554222429654
2410,0.055363342099319444
2411,0.045445179384605516
2412,0.03863180296317689
2413,0.040002729177906766
2414,0.041893293014812115
2415,0.04224585249239094
2416,0.04550909457054345
2417,0.048081537760984686
2418,0.05314862910684969
2419,0.05681077407253921
2420,0.058109113533284004
2421,0.060136348349079286
2422,0.06434650340917733
2423,0.07387005282089626
2424,0.08902718302929674
2425,0.10837240939590609
2426,0.12747230644033822
2427,0.1382311831259461
2428,0.13803939020056313
2429,0.13965812688278265
2430,0.14515812205527734
2431,0.16006919421568516
2432,0.16933732243184998
2433,0.17742619704302603
2434,0.19043717059299176
2435,0.19337071167351444
2436,0.20136174358848205
2437,0.2050304504405528
2438,0.20690039638146965
2439,0.21116323010116456
2440,0.21066143242664284
2441,0.2082934810332783
2442,0.2067129894040675
2443,0.21123035297346157
2444,0.21348564891677196
2445,0.21999603610029234
2446,0.22619813185281784
2447,0.23106869971927577
2448,0.23286789078023265
2449,0.23761252634587235
2450,0.24213210878093108
2451,0.24547223716406752
2452,0.24663504136498882
2453,0.24373953830098757
2454,0.23532349499958316
2455,0.22973333924936112
2456,0.2223928450953829
2457,0.2137249711499407
2458,0.20649875761273748
2459,0.20070145563841643
2460,0.19615311682351327
2461,0.19252587375324368
2462,0.1884675587339572
2463,0.18395312325925076
2464,0.1785404100953669
2465,0.17492744219317072
2466,0.17139472535229158
2467,0.16959085269884813
2468,0.16891379469313333
2469,0.1699250877103643
2470,0.1711705510357916
2471,0.1754766348082077
2472,0.17980062689532175
2473,0.18243238584183655
2474,0.19005794945998628
2475,0.19949688501389518
2476,0.20711358884874476
2477,0.21503240645951882
2478,0.22410816076622847
2479,0.23284812564605706
2480,0.2421194256454637
2481,0.25122545623031417
2482,0.2565771440452126
2483,0.2595122487494657
2484,0.26905358243635674
2485,0.2789323799670724
2486,0.29347469872687704
2487,0.3074684508308323
2488,0.3217908448239231
2489,0.3335631444219428
2490,0.3430505899370776
2491,0.35142026197792725
2492,0.35934154050487116
2493,0.3661517303729319
2494,0.37428236494116895
2495,0.37983520283414596
2496,0.3815043465076007
2497,0.38683606888019134
2498,0.3903328831844332
2499,0.393070795770552
2500,0.3941257000681296
2501,0.39436202848130025
2502,0.39065656745052263
2503,0.3885470617373496
2504,0.38860907825314933
2505,0.3885848555353137
2506,0.38756173343369227
2507,0.3826835968981862
2508,0.3796270659786007
2509,0.37675569837054146
2510,0.3736996312444714
2511,0.37070881331795164
2512,0.3676857199194561
2513,0.3636127884611582
2514,0.3612344154280973
2515,0.3573161856603038
2516,0.35057792427067336
2517,0.3440608347284314
2518,0.33781214501329454
2519,0.3285736030310138
2520,0.32459385103678196
2521,0.3230791068792539
2522,0.31993236546285153
2523,0.31578760926541705
2524,0.3120759487757385
2525,0.3114731434696665
2526,0.3106506122716178
2527,0.3123563499209077
2528,0.3151597568276266
2529,0.3163342451005883
2530,0.32175260725432203
2531,0.3256813878277689
2532,0.33329208259262477
2533,0.34115311836495504
2534,0.34164229998133416
2535,0.3418642238523212
2536,0.3465158475340624
